form	lemma	POS	morph
དུས་སྦྱོར་	དུས་སྦྱོར་	NOUN
།		PUNCT
		
ཚིམ་བྱེད་	ཚིམ་བྱེད་	NO_POS
ཀྱང་	ཀྱང་	PART
བྱེད་ལས་	བྱེད་ལས་	NOUN
ལ་	ལ་	PART
བལྟོས་	བལྟོས་	NO_POS
ན་	ནས་	PART
བཏགས་པ་	བཏགས་པ་	VERB
འི་	གི་	PART
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
བད་	བད་	VERB
ཀུན་	ཀུན་	DET
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
ཡ་གྱལ་	ཡ་གྱལ་	ADJ
མགོ་བོ་	མགོ་བོ་	NOUN
འི་	གི་	PART
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
བད་	བད་	VERB
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
མིང་	མིང་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
བཞི་	བཞི་	NUM
འི་	གི་	PART
དཀའ་འགྲེལ་	དཀའ་འགྲེལ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
མིག་	མིག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དུ་	ལ་	PART
གཟུགས་	གཟུགས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལོངས་	ལོངས་	VERB
སུ་	ལ་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ས་	གིས་	PART
ན་	ལ་	PART
ཚིམ་བྱེད་	ཚིམ་བྱེད་	NO_POS
ཟེར་བ་	ཟེར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བཤད་རྒྱུད་	བཤད་རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཚིམ་བྱེད་	ཚིམ་བྱེད་	NO_POS
མགོ་		
གནས་	གནས་	NOUN
དབང་བོ་	དབང་བོ་	NOUN
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
བཞིན་	བཞིན་	NOUN
མེ་	མེ་	NOUN
རླུང་	རླུང་	NOUN
གི་	གི་	PART
ཁམས་	ཁམས་	NOUN
ནི་	ནི་	NO_POS
ཡང་	ཀྱང་	PART
གཡོ་	གཡོ་	VERB
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
ཆེ་བ་	ཆེ་བ་	VERB
སྨོས་	སྨོས་	VERB
མ་	མ་	PART
དགོས་	དགོས་	VERB
།		PUNCT
སྟོབས་	སྟོབས་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱིས་	གིས་	PART
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
སོང་	སོང་	VERB
ན་	ནས་	PART
མགོ་	མགོ་	NOUN
དང་	དང་	NO_POS
དབང་བོ་	དབང་བོ་	NOUN
སོགས་	སོགས་	DET
ལ་	ལ་	PART
ཞུགས་	ཞུགས་	VERB
ན་	ནས་	PART
བསིལ་	བསིལ་	NO_POS
རྟུལ་	རྟུལ་	VERB
གྱི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
དབང་བོ་	དབང་བོ་	NOUN
ལ་སོགས་	ལ་སོགས་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དེ་	དེ་	DET
ར་	ལ་	PART
ཞུགས་	ཞུགས་	VERB
ན་	ནས་	PART
ཡུལ་	ཡུལ་	NOUN
གཞན་	གཞན་	DET
ལ་	ལ་	PART
ཅ་	ཅ་	OTHER
ར་	ལ་	PART
གྱིས་	གིས་	PART
མི་	མི་	PART
འཇུག་པ་	འཇུག་པ་	VERB
ས་	གིས་	PART
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ལ་	ལ་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
		
འབྱོར་	འབྱོར་	VERB
བྱེད་	བྱེད་	VERB
ཀྱང་	ཀྱང་	PART
བྱེད་ལས་	བྱེད་ལས་	NOUN
ལ་	ལ་	PART
བལྟོས་	བལྟོས་	NO_POS
ན་	ནས་	PART
བཏགས་པ་	བཏགས་པ་	VERB
འི་	གི་	PART
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
བད་	བད་	VERB
ཀུན་	ཀུན་	DET
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
ཡ་གྱལ་	ཡ་གྱལ་	ADJ
ཚིགས་	ཚིགས་	NOUN
མིག་	མིག་	NOUN
གི་	གི་	PART
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
བད་	བད་	VERB
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
མིང་	མིང་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
བཞི་	བཞི་	NUM
འི་	གི་	PART
དཀའ་འགྲེལ་	དཀའ་འགྲེལ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
ཚིགས་	ཚིགས་	NOUN
མི་	མི་	PART
ས་	གིས་	PART
བ་	བ་	NOUN
ན་	ལ་	PART
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
ཆུ་སེར་	ཆུ་སེར་	NOUN
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
ཚིགས་	ཚིགས་	NOUN
ཕན་ཚུན་	ཕན་ཚུན་	ADV
རྣམས་	རྣམས་	DET
འབྱོར་བ་	འབྱོར་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ས་	གིས་	PART
ན་	ལ་	PART
འབྱོར་	འབྱོར་	VERB
བྱེད་	བྱེད་	VERB
དང་	དང་	NO_POS
།		PUNCT
བཤད་རྒྱུད་	བཤད་རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཚིགས་	ཚིགས་	NOUN
རྣམས་	རྣམས་	DET
འབྱོར་	འབྱོར་	VERB
ཞིང་	ཅིང་	PART
བརྐྱང་བསྐུམ་	བརྐྱང་བསྐུམ་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
བཞིན་	བཞིན་	NOUN
ས་	ས་	ADP
ཆུ་	ཆུ་	NOUN
འི་	གི་	PART
ནམ་མཁ་	ནམ་མཁའ་	NOUN
འི་	གི་	PART
ཁམས་	ཁམས་	NOUN
སུ་	ལ་	PART
ནམ་མཁ་	ནམ་མཁའ་	NOUN
འི་	གི་	PART
བྱེད་ལས་	བྱེད་ལས་	NOUN
ཀྱིས་	གིས་	PART
ཚིགས་	ཚིགས་	NOUN
མིག་	མིག་	NOUN
གི་	གི་	PART
སྟོང་ཆ་	སྟོང་ཆ་	NO_POS
སོགས་	སོགས་	DET
གོ་	གོ་	PART
ཕྱེ་	ཕྱེ་	VERB
ཏེ་	སྟེ་	PART
ས་	ས་	ADP
ཆུ་	ཆུ་	NOUN
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱིས་	གིས་	PART
ཚིགས་	ཚིགས་	NOUN
རྣམས་	རྣམས་	DET
ཕན་ཚུན་	ཕན་ཚུན་	ADV
འབྱོར་བ་	འབྱོར་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
ཅིང་	ཅིང་	PART
བརྐྱང་བ་	བརྐྱང་བ་	VERB
དང་	དང་	NO_POS
བསྐུམ་པ་	བསྐུམ་པ་	VERB
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
ཡང་	ཀྱང་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
དོན་ཚན་	དོན་ཚན་	OTHER
གསུམ་པ་	གསུམ་པ་	NUM
།		PUNCT
དེང་	དེང་	ADV
རབས་	རབས་	NOUN
གསོ་རིག་	གསོ་རིག་	NOUN
དང་	དང་	NO_POS
བོད་ལུགས་	བོད་ལུགས་	NOUN
གསོ་རིག་	གསོ་རིག་	NOUN
གཉིས་	གཉིས་	NUM
བསྡུ་	བསྡུ་	VERB
ར་	ལ་	PART
ཏེ་	སྟེ་	PART
ཁྲག་	ཁྲག་	NOUN
ག་	ག་	NOUN
ནད་	ནད་	NOUN
ཀྱི་	གི་	PART
འབྱུང་རྐྱེན་	འབྱུང་རྐྱེན་	NO_POS
ལ་	ལ་	PART
དཔྱད་པ་	དཔྱད་པ་	VERB
།		PUNCT
ཁྲག་	ཁྲག་	NOUN
ག་	ག་	NOUN
ནད་	ནད་	NOUN
ཀྱི་	གི་	PART
གོ་དོན་	གོ་དོན་	OTHER
།་་		PUNCT
ས་སྐྱ་	ས་སྐྱ་	PROPN
པཎ་ཆེན་	པཎ་ཆེན་	NOUN
གྱིས་	གིས་	PART
།		PUNCT
སེམས་ལས་	སེམས་ལས་	NOUN
གཞན་	གཞན་	DET
ལ་	ལ་	PART
ལྟོས་མེད་	ལྟོས་མེད་	ADJ
ཀྱིས་	གིས་	PART
། །		PUNCT
རྟགས་	རྟགས་	NOUN
ཀྱིས་	གིས་	PART
མངོན་	མངོན་	VERB
མཐའ་	མཐའ་	NOUN
ཐུག་མེད་	ཐུག་མེད་	NO_POS
གྲུབ་	གྲུབ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལ་ཚད་	ལ་ཚད་	NO_POS
མ་རིག་	མ་རིག་	NOUN
གཏེར་	གཏེར་	NOUN
དུ་	ལ་	PART
སྐྱེས་མ་	སྐྱེས་མ་	ADJ
ཐག་པ་	ཐག་པ་	NOUN
འི་	གི་	PART
སེམས་	སེམས་	NOUN
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
ཉེར་ལེན་	ཉེར་ལེན་	NO_POS
གྱི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
སེམས་	སེམས་	NOUN
སྔ་མ་	སྔ་མ་	ADJ
སྔོན་	སྔོན་	ADV
སོང་	སོང་	VERB
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
རིགས་འདྲ་	རིགས་འདྲ་	NO_POS
སྔ་མ་	སྔ་མ་	ADJ
ལ་	ལ་	ADP
ས་	གིས་	PART
རྒྱུ་	རྒྱུ་	NOUN
གཞན་	གཞན་	DET
ལ་	ལ་	PART
ལྟོས་པ་	ལྟོས་པ་	VERB
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དཔེན་	དཔེན་	NO_POS
ན་	ལ་	PART
ད་	ད་	ADV
ད་ལྟ་	ད་ལྟ་	OTHER
འི་	གི་	PART
རིག་པ་	རིག་པ་	VERB
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
།		PUNCT
དེང་	དེང་	ADV
རབས་	རབས་	NOUN
གསོ་རིག་	གསོ་རིག་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཁྲག་	ཁྲག་	NOUN
ག་	ག་	NOUN
ནད་	ནད་	NOUN
ཀྱི་	གི་	PART
འབྱུང་རྐྱེན་	འབྱུང་རྐྱེན་	NO_POS
ལ་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
།་		PUNCT
ཚིལ་	ཚིལ་	NOUN
མཐོ་	མཐོ་	VERB
འི་	གི་	PART
ཁྲག་	ཁྲག་	NOUN
ག་	ག་	NOUN
ནད་	ནད་	NOUN
ནི་	ནི་	NO_POS
ཁྲག་	ཁྲག་	NOUN
སྐྱོ་	སྐྱོ་	VERB
ནང་	ནང་	NOUN
གི་	གི་	PART
མཁྲིས་	མཁྲིས་	NO_POS
ཟུངས་	ཟུངས་	VERB
ཕྲུན་		NON_WORD
དང་	དང་	NO_POS
ཤན་	ཤན་	NOUN
གསུམ་	གསུམ་	NUM
མངའ་	མངའ་	VERB
སྣུམ་	སྣུམ་	NOUN
ཚད་	ཚད་	NOUN
ཇེ་	ཇེ་	OTHER
མཐོ་	མཐོ་	VERB
ར་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
འི་	གི་	PART
ནད་	ནད་	NOUN
ཞིག་	ཅིག་	PART
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
ཕྲུན་		NON_WORD
ཚད་	ཚད་	NOUN
རྒྱུན་	རྒྱུན་	NOUN
ལྡན་	ལྡན་	VERB
ལས་མི་	ལས་མི་	NOUN
འགལ་	འགལ་	VERB
།		PUNCT
		
ཚིལ་	ཚིལ་	NOUN
སྤྲི་	སྤྲི་	NO_POS
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
མཐོ་བ་	མཐོ་བ་	VERB
འི་	གི་	PART
ཁྲག་ནད་	ཁྲག་ནད་	NO_POS
།		PUNCT
ཁྲག་	ཁྲག་	NOUN
སྐྱོ་	སྐྱོ་	VERB
ནང་	ནང་	NOUN
གི་	གི་	PART
ཤན་	ཤན་	NOUN
གསུམ་	གསུམ་	NUM
མངའ་	མངའ་	VERB
སྣུམ་	སྣུམ་	NOUN
དང་	དང་	NO_POS
མཁྲིས་	མཁྲིས་	NO_POS
ཟུངས་	ཟུངས་	VERB
ཕྲུན་		NON_WORD
ཆ་	ཆ་	NOUN
གཉིས་	གཉིས་	NUM
ཇེ་	ཇེ་	OTHER
མཐོ་	མཐོ་	VERB
ར་	ལ་	PART
སོང་	སོང་	VERB
འདུགགཉིས་		NON_WORD
།		PUNCT
ཚིལ་	ཚིལ་	NOUN
མཐོ་	མཐོ་	VERB
ཁྲག་ནད་	ཁྲག་ནད་	NO_POS
ཀྱི་	གི་	PART
ཉེས་སྐྱོན་	ཉེས་སྐྱོན་	NO_POS
།		PUNCT
		
		
ལོ་ལྷ་	ལོ་ལྷ་	NO_POS
		
		
		
འཕར་རྩ་	འཕར་རྩ་	OTHER
འཇམ་	འཇམ་	VERB
འདྲ་	འདྲ་	VERB
འི་	གི་	PART
སྲ་	སྲ་	VERB
འགྱུར་	འགྱུར་	VERB
ཏུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
སྣོན་	སྣོན་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
།		PUNCT
ཚིལ་	ཚིལ་	NOUN
མཐོ་	མཐོ་	VERB
ཁྲག་ནད་	ཁྲག་ནད་	NO_POS
ཀྱི་	གི་	PART
འབྱུང་	འབྱུང་	VERB
དུས་	དུས་	NOUN
ཁྲག་	ཁྲག་	NOUN
ཚིལ་	ཚིལ་	NOUN
གྱི་	གི་	PART
ཆ་	ཆ་	NOUN
ཇེ་	ཇེ་	OTHER
མཐོ་	མཐོ་	VERB
ར་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
འི་	གི་	PART
འཕར་རྩ་	འཕར་རྩ་	OTHER
འི་	གི་	PART
ནང་ངོས་	ནང་ངོས་	NO_POS
ལ་	ལ་	PART
ཚིལ་	ཚིལ་	NOUN
གྱི་	གི་	PART
ཁྲ་	ཁྲ་	NOUN
རྡོག་	རྡོག་	NOUN
ཆགས་པ་	ཆགས་པ་	VERB
།		PUNCT
ཚིལ་	ཚིལ་	NOUN
གྱི་	གི་	PART
ཁྲ་	ཁྲ་	NOUN
ཇོག་		NON_WORD
		
ལོ་	གོ་	PART
༅		PUNCT
		
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
འཕར་རྩ་	འཕར་རྩ་	OTHER
འི་	གི་	PART
འགུལ་སྐྱོད་	འགུལ་སྐྱོད་	NO_POS
ལ་	ལ་	PART
གནོད་པ་	གནོད་པ་	VERB
ས་	གིས་	PART
མགོ་	མགོ་	NOUN
ཡོམ་	ཡོམ་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
དང་	དང་	NO_POS
སྙིང་གཟེར་བ་	སྙིང་གཟེར་བ་	NO_POS
སོགས་	སོགས་	DET
ཀྱི་	གི་	PART
ནད་རྟགས་	ནད་རྟགས་	OTHER
འབྱུང་	འབྱུང་	VERB
།		PUNCT
ཚིལ་	ཚིལ་	NOUN
མཐོ་	མཐོ་	VERB
ཁྲག་ནད་	ཁྲག་ནད་	NO_POS
ནི་	ནི་	NO_POS
འཕར་རྩ་	འཕར་རྩ་	OTHER
འཇམ་	འཇམ་	VERB
འདྲ་	འདྲ་	VERB
འི་	གི་	PART
སྲ་	སྲ་	VERB
འགྱུར་	འགྱུར་	VERB
གྱི་	གི་	PART
སློང་རྐྱེན་	སློང་རྐྱེན་	NO_POS
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
ཁྲག་	ཁྲག་	NOUN
ལེབ་	ལེབ་	NO_POS
ཆུང་བ་	ཆུང་བ་	VERB
གྲུང་	གྲུང་	NO_POS
གཤིས་	གཤིས་	OTHER
ཇེ་	ཇེ་	OTHER
མཐོ་	མཐོ་	VERB
ར་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
དང་	དང་	NO_POS
ཁྲག་	ཁྲག་	NOUN
རིང་	རིང་	NOUN
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
ཉེས་སྐྱོན་	ཉེས་སྐྱོན་	NO_POS
ཆེ་བ་	ཆེ་བ་	VERB
འི་	གི་	PART
རྒྱུ་རྐྱེན་	རྒྱུ་རྐྱེན་	OTHER
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
སྲོག་	སྲོག་	NOUN
དབྱིབས་	དབྱིབས་	NOUN
འཕར་རྩ་	འཕར་རྩ་	OTHER
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
སྙིང་ནད་	སྙིང་ནད་	NO_POS
དང་	དང་	NO_POS
ཀླད་པ་	ཀླད་པ་	NOUN
འི་	གི་	PART
ཁྲག་རྩ་	ཁྲག་རྩ་	NO_POS
འི་	གི་	PART
ནད་	ནད་	NOUN
འབྱུང་བ་	འབྱུང་བ་	VERB
།		PUNCT
ཚིལ་	ཚིལ་	NOUN
མཐོ་	མཐོ་	VERB
ཁྲག་ནད་	ཁྲག་ནད་	NO_POS
ཀྱི་	གི་	PART
འཕར་རྩ་	འཕར་རྩ་	OTHER
རང་	རང་	PRON
འཇམ་	འཇམ་	VERB
འདྲའིཝ་		NON_WORD
འགྱུར་	འགྱུར་	VERB
		
ཏུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
སྲོག་	སྲོག་	NOUN
དབྱིབས་	དབྱིབས་	NOUN
འཕར་རྩ་	འཕར་རྩ་	OTHER
ར་	ལ་	PART
བྱུང་	བྱུང་	VERB
དུས་	དུས་	NOUN
སྲོག་	སྲོག་	NOUN
དབྱིབས་	དབྱིབས་	NOUN
འཕར་རྩ་	འཕར་རྩ་	OTHER
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
སྙིང་ནད་	སྙིང་ནད་	NO_POS
ཟེ་	ཟེ་	VERB
།		PUNCT
འཕར་རྩ་	འཕར་རྩ་	OTHER
འཇམ་	འཇམ་	VERB
འདྲ་	འདྲ་	VERB
འི་	གི་	PART
སྲ་	སྲ་	VERB
འགྱུར་	འགྱུར་	VERB
ཏུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
ནད་	ནད་	NOUN
འདི་	འདི་	DET
ས་	གིས་	PART
ཀླད་པ་	ཀླད་པ་	NOUN
འི་	གི་	PART
འཕར་རྩ་	འཕར་རྩ་	OTHER
དང་	དང་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
ཡལ་ག་	ཡལ་ག་	NOUN
ལ་	ལ་	PART
ཐོགས་	ཐོགས་	VERB
འགག་	འགག་	VERB
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
ཀླད་པ་	ཀླད་པ་	NOUN
འི་	གི་	PART
ཁྲག་རྩ་	ཁྲག་རྩ་	NO_POS
འི་	གི་	PART
ནད་	ནད་	NOUN
འབྱུང་བ་	འབྱུང་བ་	VERB
།		PUNCT
		
མྱུར་བ་	མྱུར་བ་	VERB
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
གཤེར་	གཤེར་	NO_POS
མ་	མ་	PART
འི་	གི་	PART
གཉན་ཚད་	གཉན་ཚད་	NO_POS
།		PUNCT
		
མིག་	མིག་	NOUN
གི་	གི་	PART
མཐོང་བྱེད་	མཐོང་བྱེད་	NO_POS
ཉམས་པ་	ཉམས་པ་	VERB
།		PUNCT
ཚིལ་	ཚིལ་	NOUN
མཐོ་	མཐོ་	VERB
ཁྲག་ནད་	ཁྲག་ནད་	NO_POS
ཚབས་	ཚབས་	NOUN
ཆེ་	ཆེ་	VERB
དུས་	དུས་	NOUN
ཟུངས་ཁྲག་	ཟུངས་ཁྲག་	OTHER
ཁྲོད་	ཁྲོད་	NOUN
ཀྱི་	གི་	PART
ཚིལ་	ཚིལ་	NOUN
སྤྲེ་	སྤྲེ་	NO_POS
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
ཁྲག་རྩ་	ཁྲག་རྩ་	NO_POS
ཕྲ་མོ་	ཕྲ་མོ་	ADJ
བརྒྱུད་	བརྒྱུད་	NO_POS
ན་	ནས་	PART
ཕྱི་	ཕྱི་	OTHER
ཟགས་པ་	ཟགས་པ་	NO_POS
ས་	གིས་	PART
མིག་	མིག་	NOUN
གི་	གི་	PART
དྲ་	དྲ་	NO_POS
སྐྱིར་		NON_WORD
ཆགས་	ཆགས་	VERB
ན་	ལ་	PART
མིག་	མིག་	NOUN
གི་	གི་	PART
མཐོང་བྱེད་	མཐོང་བྱེད་	NO_POS
ལ་	ལ་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
གནོད་	གནོད་	VERB
།		PUNCT
དེ་མིན་	དེ་མིན་	OTHER
ཚིལ་	ཚིལ་	NOUN
མཐོ་	མཐོ་	VERB
ཁྲག་ནད་	ཁྲག་ནད་	NO_POS
འདི་	འདི་	DET
འི་	གི་	PART
སྟུག་	སྟུག་	NO_POS
ཚད་	ཚད་	NOUN
མཐོ་བ་	མཐོ་བ་	VERB
འི་	གི་	PART
ཁྲག་	ཁྲག་	NOUN
ཚིལ་	ཚིལ་	NOUN
གྱི་	གི་	PART
ཁྲག་	ཁྲག་	NOUN
ལེབ་	ལེབ་	NO_POS
ཆུང་བ་	ཆུང་བ་	VERB
འི་	གི་	PART
ཁྲག་	ཁྲག་	NOUN
དཀག་	དཀག་	NO_POS
རྐྱེན་	རྐྱེན་	NOUN
ཆ་	ཆ་	NOUN
གྲོལ་	གྲོལ་	VERB
གཏོང་	གཏོང་	VERB
བྱེད་རྒྱུ་	བྱེད་རྒྱུ་	VERB
ར་	ལ་	PART
གྲུང་	གྲུང་	NO_POS
སྐུལ་བྱེད་	སྐུལ་བྱེད་	OTHER
ཅིང་	ཅིང་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྐྱེན་	རྐྱེན་	NOUN
གྱིས་	གིས་	PART
ཁྲག་	ཁྲག་	NOUN
ལེབ་	ལེབ་	NO_POS
ཆུང་བ་	ཆུང་བ་	VERB
འི་	གི་	PART
བསིངས་	བསིངས་	VERB
འདུ་	འདུ་	VERB
ཆ་	ཆ་	NOUN
ཇེ་	ཇེ་	OTHER
མཐོ་	མཐོ་	VERB
ར་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
འི་	གི་	PART
ཁྲག་	ཁྲག་	NOUN
རེང་	རེང་	NO_POS
གྲུབ་པ་	གྲུབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཁྲག་	ཁྲག་	NOUN
རེང་	རེང་	NO_POS
དེ་	དེ་	DET
ས་	གིས་	PART
མིག་	མིག་	NOUN
གི་	གི་	PART
དྲ་	དྲ་	NO_POS
སྐྱིའི་		NON_WORD
ཁྲག་རྩ་	ཁྲག་རྩ་	NO_POS
ཐོགས་	ཐོགས་	VERB
འགག་	འགག་	VERB
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
མིག་	མིག་	NOUN
གི་	གི་	PART
མཐོང་བྱེད་	མཐོང་བྱེད་	NO_POS
ཉམས་པ་	ཉམས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
།།		PUNCT
གསུམ་	གསུམ་	NUM
།		PUNCT
ཚིལ་	ཚིལ་	NOUN
མཐོ་	མཐོ་	VERB
ཁྲག་ནད་	ཁྲག་ནད་	NO_POS
འབྱུང་བ་	འབྱུང་བ་	VERB
འི་	གི་	PART
རྒྱུ་རྐྱེན་	རྒྱུ་རྐྱེན་	OTHER
།		PUNCT
		
ཁ་ཟས་	ཁ་ཟས་	NOUN
ནང་	ནང་	NOUN
གི་	གི་	PART
ཚིལ་	ཚིལ་	NOUN
སྐྱུ་	སྐྱུ་	VERB
ཆ་	ཆ་	NOUN
མཐོ་བ་	མཐོ་བ་	VERB
དང་	དང་	NO_POS
ཟ་	ཟ་	NOUN
བཟའ་	བཟའ་	NOUN
ལྷག་	ལྷག་	NOUN
		
པ་	པ་	PART
།		PUNCT
		
		
		
ཟུངས་ཁྲག་	ཟུངས་ཁྲག་	OTHER
ནང་	ནང་	NOUN
གི་	གི་	PART
མཁྲིས་	མཁྲིས་	NO_POS
ཟུངས་	ཟུངས་	VERB
ཕྲུན་		NON_WORD
ཆ་	ཆ་	NOUN
མཐོ་བ་	མཐོ་བ་	VERB
འི་	གི་	PART
རྐྱེན་	རྐྱེན་	NOUN
ནི་	ནི་	NO_POS
ཁ་ཟས་	ཁ་ཟས་	NOUN
ལ་	ལ་	PART
སྲོག་ཆགས་	སྲོག་ཆགས་	NOUN
ཀྱི་	གི་	PART
དོན་སྣོད་	དོན་སྣོད་	NO_POS
དང་	དང་	NO_POS
འབྲུ་མ་	འབྲུ་མ་	NOUN
།		PUNCT
ཤ་	ཤ་	NOUN
སོགས་	སོགས་	DET
བསྟེན་པ་	བསྟེན་པ་	VERB
འི་	གི་	PART
མཁྲིས་	མཁྲིས་	NO_POS
ཟུངས་	ཟུངས་	VERB
ཕྲུན་		NON_WORD
ཆ་	ཆ་	NOUN
ཇེ་	ཇེ་	OTHER
མཐོ་	མཐོ་	VERB
ར་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
དེ་	སྟེ་	PART
